dataset,model,tokenizer,budget_mode,acc,drift_acc,avg_len,p95_len,n_params,params_m,vocab,max_len,total_tokens,total_steps,majority_train_frac,majority_test_acc,seed
csic2010,small,CIT,token_fair,0.9044,0.9044,216.9894,416,3815426,3.815426,2048,512,5000000,0,0.54165,0.5576,0
