seen_tokens,seen_steps,train_loss,train_acc,val_acc,wall_s,lr
53818,5,0.8086411952972412,0.375,0.5548,0.26839327812194824,0.0003
106631,10,0.733640730381012,0.34375,0.6342,3.8581697940826416,0.0003
160220,15,0.6889168620109558,0.59375,0.6204,6.968034505844116,0.0003
211295,20,0.7014392614364624,0.4375,0.4554,10.397432565689087,0.0003
263741,25,0.6192306280136108,0.65625,0.6716,13.526731967926025,0.0003
316461,30,0.6072163581848145,0.65625,0.685,16.499754190444946,0.0003
368100,35,0.5016744136810303,0.71875,0.6874,20.040719509124756,0.0003
421003,40,0.6639734506607056,0.59375,0.645,23.14562177658081,0.0003
474141,45,0.6601594090461731,0.625,0.7032,26.1415798664093,0.0003
526537,50,0.7456791400909424,0.375,0.4908,29.7262601852417,0.0003
578301,55,0.6777624487876892,0.71875,0.6882,32.754937410354614,0.0003
632148,60,0.821435272693634,0.53125,0.4554,35.72711896896362,0.0003
684455,65,0.5514224171638489,0.78125,0.7038,39.35903787612915,0.0003
736284,70,0.9342723488807678,0.59375,0.6808,42.39734172821045,0.0003
788064,75,0.6307907104492188,0.59375,0.71,46.01907277107239,0.0003
842100,80,0.40668219327926636,0.8125,0.7066,49.143062591552734,0.0003
893691,85,0.5429275035858154,0.65625,0.7106,52.13448190689087,0.0003
946939,90,0.8163771033287048,0.53125,0.6642,55.76937556266785,0.0003
999066,95,0.41005754470825195,0.75,0.7054,58.85028266906738,0.0003
