seen_tokens,seen_steps,train_loss,train_acc,val_acc,wall_s,lr
132160,19,0.4884222745895386,0.8125,0.6502,0.5344865322113037,0.00012127659574468084
264738,38,0.5599374771118164,0.71875,0.6502,2.6100761890411377,0.00024255319148936167
398451,57,0.48587021231651306,0.71875,0.7406,4.6991119384765625,0.0003
529815,76,0.16515173017978668,0.9375,0.7466,6.774035215377808,0.0003
666811,95,0.41941022872924805,0.75,0.83,8.868780136108398,0.0003
797949,114,0.3139559328556061,0.84375,0.832,10.942012071609497,0.0003
930401,133,0.4430999457836151,0.78125,0.8362,13.018141746520996,0.0003
1065474,152,0.2887629270553589,0.84375,0.8156,15.104354619979858,0.0003
1198875,171,0.17607489228248596,1.0,0.8486,17.18680739402771,0.0003
1332261,190,0.5313924551010132,0.8125,0.875,19.288517475128174,0.0003
1467074,209,0.18478655815124512,0.96875,0.8902,21.380403757095337,0.0003
1595393,228,0.1648751050233841,0.90625,0.8924,23.4351327419281,0.0003
1727775,247,0.4020388126373291,0.78125,0.8716,25.51734447479248,0.0003
1861458,266,0.19600197672843933,0.84375,0.8902,27.62243390083313,0.0003
1991100,285,0.16292797029018402,0.90625,0.8838,29.68475604057312,0.0003
2125860,304,0.35737428069114685,0.90625,0.8912,31.769612789154053,0.0003
2258639,323,0.16375252604484558,0.96875,0.8974,33.87696862220764,0.0003
2393654,342,0.18838031589984894,0.84375,0.8658,35.94528913497925,0.0003
2528381,361,0.11180400103330612,0.9375,0.8772,38.02667188644409,0.0003
2663809,380,0.12908153235912323,0.9375,0.8862,40.107510566711426,0.0003
2791155,399,0.19842424988746643,0.875,0.9008,42.13925099372864,0.0003
2924202,418,0.20595113933086395,0.875,0.9002,44.217421770095825,0.0003
3054889,437,0.2804987132549286,0.875,0.9062,46.27108097076416,0.0003
3188176,456,0.38547348976135254,0.78125,0.902,48.33737230300903,0.0003
3321109,475,0.18658216297626495,0.9375,0.897,50.39579105377197,0.0003
3453347,494,0.2910606563091278,0.84375,0.9116,52.447229623794556,0.0003
3587545,513,0.0721021369099617,0.96875,0.9036,54.551552057266235,0.0003
3715825,532,0.5091977119445801,0.84375,0.9018,56.603323459625244,0.0003
3851523,551,0.19147717952728271,0.9375,0.8858,58.6940712928772,0.0003
3981817,570,0.08829832822084427,1.0,0.8786,60.76237678527832,0.0003
4117266,589,0.13245776295661926,0.96875,0.8774,62.8408420085907,0.0003
4251177,608,0.1070694774389267,0.96875,0.8768,64.9220757484436,0.0003
4383708,627,0.1826852411031723,0.90625,0.9052,66.99854850769043,0.0003
4516261,646,0.17198188602924347,0.9375,0.9144,69.08696794509888,0.0003
4649702,665,0.14912623167037964,0.90625,0.9112,71.16754627227783,0.0003
4785055,684,0.05924064293503761,1.0,0.9136,73.25932288169861,0.0003
4915983,703,0.14799511432647705,0.96875,0.9116,75.33763194084167,0.0003
5051119,722,0.1583540141582489,0.90625,0.9098,77.41354322433472,0.0003
5181751,741,0.1261725276708603,0.9375,0.9094,79.51034617424011,0.0003
5313597,760,0.10840387642383575,0.9375,0.9118,81.57240033149719,0.0003
5442243,779,0.13846881687641144,1.0,0.9118,83.63925886154175,0.0003
5571469,798,0.047513775527477264,1.0,0.9146,85.71346783638,0.0003
5706885,817,0.17164115607738495,0.90625,0.9124,87.7987289428711,0.0003
5843797,836,0.2533722221851349,0.875,0.9166,89.89213848114014,0.0003
5974514,855,0.1787904053926468,0.90625,0.9178,91.97033739089966,0.0003
6106125,874,0.12466717511415482,0.9375,0.914,94.03517150878906,0.0003
6234209,893,0.3871201276779175,0.84375,0.9116,96.09340143203735,0.0003
6370385,912,0.20525279641151428,0.84375,0.8952,98.19546556472778,0.0003
6508765,931,0.17124012112617493,0.84375,0.9122,100.33274865150452,0.0003
6637576,950,0.11510094255208969,0.9375,0.9198,102.40815997123718,0.0003
