seen_tokens,seen_steps,train_loss,train_acc,val_acc,wall_s,lr
111823,9,0.7416261434555054,0.34375,0.543,0.09260344505310059,0.00013418759999999998
221340,18,0.7053881287574768,0.5,0.543,1.757554531097412,0.00026560799999999997
333872,27,0.6684075593948364,0.75,0.6468,3.5618886947631836,0.0003
446016,36,0.6679654121398926,0.625,0.6388,5.145730257034302,0.0003
546025,44,0.65867680311203,0.625,0.594,6.611168622970581,0.0003
656592,53,0.5985366702079773,0.6875,0.6348,8.18488335609436,0.0003
768121,62,0.5127002000808716,0.75,0.6658,9.79082727432251,0.0003
879971,71,0.7798861265182495,0.53125,0.6816,11.27318000793457,0.0003
981590,79,0.524702250957489,0.6875,0.6808,12.882065296173096,0.0003
1084060,87,0.6365804076194763,0.59375,0.679,14.78527545928955,0.0003
1184872,95,0.5702356696128845,0.625,0.6988,16.368286609649658,0.0003
1293888,104,0.61170893907547,0.625,0.699,18.11573553085327,0.0003
1394089,112,0.6398037672042847,0.65625,0.6798,19.953439712524414,0.0003
1505240,121,0.5746449828147888,0.65625,0.7018,21.919272422790527,0.0003
1605395,129,0.496593713760376,0.78125,0.699,23.44795560836792,0.0003
1706044,137,0.45538997650146484,0.71875,0.6854,24.815454721450806,0.0003
1818106,146,0.590712308883667,0.65625,0.7006,26.432148456573486,0.0003
1930190,155,0.5397568345069885,0.75,0.7122,27.948695421218872,0.0003
2041616,164,0.4395987093448639,0.75,0.705,29.513797283172607,0.0003
2153754,173,0.3476887345314026,0.84375,0.7156,31.23220133781433,0.0003
2264774,182,0.4916319251060486,0.75,0.725,32.77583837509155,0.0003
2376290,191,0.41119712591171265,0.78125,0.744,33.38309860229492,0.0003
2476697,199,0.39765992760658264,0.84375,0.7506,33.884016275405884,0.0003
2589352,208,0.46326082944869995,0.75,0.755,34.39264798164368,0.0003
2690405,216,0.4809017479419708,0.78125,0.7352,34.894471406936646,0.0003
2793448,224,0.34707069396972656,0.8125,0.7582,35.40590023994446,0.0003
2906003,233,0.35588884353637695,0.8125,0.7592,36.472609996795654,0.0003
3006813,241,0.46207311749458313,0.6875,0.7206,37.47909069061279,0.0003
3119427,250,0.5241178870201111,0.78125,0.7654,38.480358600616455,0.0003
3219940,258,0.5042960047721863,0.71875,0.7192,39.42065215110779,0.0003
3321720,266,0.4805711805820465,0.75,0.7482,40.35649275779724,0.0003
3423072,274,0.5376353859901428,0.71875,0.6694,41.27335500717163,0.0003
3535740,283,0.4099397361278534,0.84375,0.7066,42.24576163291931,0.0003
3647006,292,0.7652461528778076,0.4375,0.7116,43.25960564613342,0.0003
3758325,301,0.4246695041656494,0.8125,0.7634,44.23865532875061,0.0003
3858774,309,0.45197710394859314,0.71875,0.7596,45.194830894470215,0.0003
3970863,318,0.38078346848487854,0.84375,0.7444,46.125423431396484,0.0003
4073544,326,0.6039532423019409,0.71875,0.75,47.04246163368225,0.0003
4184808,335,0.4840657711029053,0.75,0.7046,47.96683740615845,0.0003
4286566,343,0.6565938591957092,0.625,0.7574,48.966609477996826,0.0003
4386985,351,0.39773982763290405,0.8125,0.7526,49.95977854728699,0.0003
4499318,360,0.61551433801651,0.65625,0.7672,50.90347719192505,0.0003
4599608,368,0.3519701361656189,0.84375,0.7622,51.85517191886902,0.0003
4710204,377,0.44806721806526184,0.8125,0.7656,52.78096914291382,0.0003
4811231,385,0.5500584840774536,0.71875,0.7708,53.803245544433594,0.0003
4911940,393,0.336134672164917,0.90625,0.7124,55.00106954574585,0.0003
