seen_tokens,seen_steps,train_loss,train_acc,val_acc,wall_s,lr
202469,19,0.6728799939155579,0.59375,0.5446,0.6267104148864746,0.0001214814
407216,39,0.6657233834266663,0.59375,0.6066,2.0432019233703613,0.0002443296
613228,59,0.7876265645027161,0.375,0.619,3.418954372406006,0.0003
817232,79,0.5880721807479858,0.6875,0.6752,4.812071800231934,0.0003
1024971,99,0.5629296898841858,0.71875,0.7204,6.241595983505249,0.0003
1232486,119,0.4412727355957031,0.8125,0.7546,7.653834342956543,0.0003
1441778,139,0.4558432400226593,0.75,0.765,9.02478575706482,0.0003
1650320,159,0.4004785716533661,0.78125,0.7688,10.408417224884033,0.0003
1859429,179,0.2931489944458008,0.8125,0.757,11.77670955657959,0.0003
2069522,199,0.4605172872543335,0.6875,0.7838,13.137584924697876,0.0003
2277594,219,0.5506173372268677,0.71875,0.7868,14.540174007415771,0.0003
2486486,239,0.5162507891654968,0.71875,0.7714,15.924690961837769,0.0003
2693015,259,0.4951738119125366,0.71875,0.7768,17.320948839187622,0.0003
2901231,279,0.529201090335846,0.78125,0.787,18.716920137405396,0.0003
3108150,299,0.30063170194625854,0.875,0.7728,20.115286827087402,0.0003
3318829,319,0.4133268892765045,0.78125,0.7924,21.498307704925537,0.0003
3527144,339,0.5447565317153931,0.6875,0.7968,22.885591506958008,0.0003
3736869,359,0.6425507664680481,0.71875,0.8008,24.305408239364624,0.0003
3945515,379,0.3209306597709656,0.84375,0.8028,25.68968176841736,0.0003
4153871,399,0.36389869451522827,0.8125,0.8002,27.09507989883423,0.0003
4360458,419,0.2922144830226898,0.90625,0.806,28.491215229034424,0.0003
4570793,439,0.45484596490859985,0.75,0.7632,29.904059171676636,0.0003
4781310,459,0.40716198086738586,0.8125,0.8042,31.34402370452881,0.0003
4989118,479,0.2773277759552002,0.8125,0.806,32.75923943519592,0.0003
5198748,499,0.38595861196517944,0.78125,0.8146,34.18093299865723,0.0003
5408400,519,0.28493013978004456,0.875,0.8098,35.5988290309906,0.0003
5617229,539,0.4826074540615082,0.75,0.816,36.99623894691467,0.0003
5828089,559,0.4141658544540405,0.8125,0.8092,38.418487310409546,0.0003
6033785,579,0.27880868315696716,0.84375,0.8214,39.84173345565796,0.0003
6241613,599,0.516978919506073,0.65625,0.8344,41.21423530578613,0.0003
6451479,619,0.338653028011322,0.875,0.836,42.285951375961304,0.0003
6658150,639,0.2795375883579254,0.8125,0.8384,43.793697357177734,0.0003
6863769,659,0.45486676692962646,0.8125,0.8318,45.35467290878296,0.0003
7073420,679,0.42011263966560364,0.90625,0.8476,46.86669993400574,0.0003
7275311,698,0.3292834162712097,0.84375,0.852,48.50022554397583,0.0003
7483784,718,0.2217416614294052,0.90625,0.8618,50.28120517730713,0.0003
7691637,738,0.46698474884033203,0.71875,0.8638,51.75904369354248,0.0003
7898023,758,0.18575923144817352,0.875,0.868,53.5816285610199,0.0003
8099894,777,0.34562909603118896,0.84375,0.8538,55.61091899871826,0.0003
8305090,797,0.12681087851524353,0.9375,0.877,57.192851305007935,0.0003
8513039,817,0.22833877801895142,0.875,0.8582,59.07711982727051,0.0003
8722547,837,0.20672829449176788,0.875,0.8722,60.60248637199402,0.0003
8922684,856,0.25925126671791077,0.875,0.872,62.43396759033203,0.0003
9131752,876,0.3219934105873108,0.84375,0.8806,64.12109971046448,0.0003
9335962,896,0.5067322254180908,0.84375,0.8802,65.66948390007019,0.0003
9536196,915,0.20521235466003418,0.875,0.8818,67.41825318336487,0.0003
9743350,935,0.21506860852241516,0.96875,0.876,69.04406332969666,0.0003
9945575,954,0.44771647453308105,0.8125,0.8738,70.74172163009644,0.0003
