seen_tokens,seen_steps,train_loss,train_acc,val_acc,wall_s,lr
133401,19,0.6775349974632263,0.53125,0.6154,0.39030933380126953,0.00012127659574468084
265902,38,0.5701972246170044,0.8125,0.6454,1.7663609981536865,0.00024255319148936167
399915,57,0.6219714283943176,0.6875,0.6574,3.17423152923584,0.0003
534142,76,0.5684673190116882,0.65625,0.6896,4.6229634284973145,0.0003
668135,95,0.5785260200500488,0.75,0.745,6.1018922328948975,0.0003
803468,114,0.5427351593971252,0.71875,0.745,7.5557780265808105,0.0003
936761,133,0.47974056005477905,0.75,0.7506,9.021900653839111,0.0003
1065814,152,0.5137104392051697,0.78125,0.7764,10.484209775924683,0.0003
1199319,171,0.45756182074546814,0.78125,0.7644,11.953837156295776,0.0003
1328078,190,0.4832509756088257,0.84375,0.7916,13.417731046676636,0.0003
1459328,209,0.3550194501876831,0.78125,0.8096,14.89841890335083,0.0003
1591912,228,0.26683712005615234,0.875,0.8502,16.37937593460083,0.0003
1726795,247,0.3288286030292511,0.90625,0.8558,17.872240781784058,0.0003
1859056,266,0.2469559907913208,0.90625,0.8366,19.34554433822632,0.0003
1995242,285,0.3605300784111023,0.90625,0.8608,20.8379225730896,0.0003
2130259,304,0.26090648770332336,0.90625,0.8182,22.274563550949097,0.0003
2265825,323,0.24198776483535767,0.90625,0.8684,23.76842212677002,0.0003
2397395,342,0.34670984745025635,0.90625,0.8642,25.24273920059204,0.0003
2532084,361,0.3583693504333496,0.8125,0.8662,26.730414152145386,0.0003
2665801,380,0.16715063154697418,0.90625,0.8402,28.183546543121338,0.0003
2798954,399,0.18961673974990845,0.96875,0.8724,29.569711923599243,0.0003
2934375,418,0.4497494101524353,0.75,0.8764,30.860389232635498,0.0003
3063741,437,0.2602349817752838,0.90625,0.8728,32.321434020996094,0.0003
3196668,456,0.4215049743652344,0.78125,0.8774,33.799474000930786,0.0003
3326077,475,0.18672028183937073,0.9375,0.8822,35.3030104637146,0.0003
3456095,494,0.5017873644828796,0.84375,0.8826,36.77467179298401,0.0003
3588747,513,0.1565413773059845,0.96875,0.889,38.28142738342285,0.0003
3720993,532,0.1501004695892334,0.9375,0.8844,39.71846961975098,0.0003
3859106,551,0.24629999697208405,0.90625,0.8972,41.21317386627197,0.0003
3991170,570,0.28311386704444885,0.875,0.8848,42.673988342285156,0.0003
4122345,589,0.29759496450424194,0.8125,0.8982,44.16056418418884,0.0003
4252014,608,0.2652379870414734,0.875,0.8948,45.66038632392883,0.0003
4383035,627,0.16371649503707886,0.9375,0.8956,47.12039923667908,0.0003
4517515,646,0.24821537733078003,0.90625,0.8534,48.58066129684448,0.0003
4652233,665,0.26154714822769165,0.84375,0.8728,50.056113719940186,0.0003
4788147,684,0.21006952226161957,0.90625,0.8798,51.51886296272278,0.0003
4926404,703,0.2763802409172058,0.90625,0.8838,52.73232460021973,0.0003
5063958,722,0.13705603778362274,0.9375,0.9012,54.19966912269592,0.0003
5197365,741,0.12296149879693985,0.96875,0.9002,55.92102026939392,0.0003
5332309,760,0.2889072895050049,0.875,0.8992,57.93263578414917,0.0003
5466745,779,0.14099019765853882,0.9375,0.8928,59.97474408149719,0.0003
5597827,798,0.13920660316944122,0.96875,0.9026,61.912776708602905,0.0003
5731319,817,0.1306612640619278,0.90625,0.9086,64.0454421043396,0.0003
5861047,836,0.3928839862346649,0.90625,0.9008,65.87355589866638,0.0003
5994812,855,0.3380121886730194,0.84375,0.8918,67.89473962783813,0.0003
6124709,874,0.2453475147485733,0.84375,0.9108,69.52654957771301,0.0003
6256720,893,0.27342188358306885,0.84375,0.8936,71.40360403060913,0.0003
6388972,912,0.10886391997337341,0.96875,0.9078,73.08022737503052,0.0003
6521351,931,0.18955203890800476,0.9375,0.8874,74.74805521965027,0.0003
6651033,950,0.33914268016815186,0.9375,0.9082,76.68792819976807,0.0003
