seen_tokens,seen_steps,train_loss,train_acc,val_acc,wall_s,lr
212926,13,0.6980268359184265,0.5625,0.5438,0.1030569076538086,0.0001277556
425903,26,0.6889570951461792,0.46875,0.456,0.6473760604858398,0.0002555418
638895,39,0.6892824769020081,0.4375,0.456,1.1917495727539062,0.0003
851887,52,0.7047313451766968,0.46875,0.5784,1.7360739707946777,0.0003
1064841,65,0.6713483929634094,0.5,0.456,2.2803544998168945,0.0003
1277805,78,0.6762735843658447,0.5,0.4862,2.8274664878845215,0.0003
1490797,91,0.6864877939224243,0.5625,0.5778,3.371823310852051,0.0003
1703789,104,0.673607587814331,0.59375,0.5784,3.918971300125122,0.0003
1916781,117,0.6353449821472168,0.6875,0.577,4.463231801986694,0.0003
2129754,130,0.7462813854217529,0.3125,0.6108,5.006753921508789,0.0003
2342746,143,0.6686103940010071,0.59375,0.6022,5.550164222717285,0.0003
2555738,156,0.6329883337020874,0.625,0.5766,6.095191955566406,0.0003
2768730,169,0.7686396241188049,0.40625,0.5958,6.639834642410278,0.0003
2981702,182,0.6877537965774536,0.4375,0.5916,7.1836769580841064,0.0003
3194586,195,0.6290692090988159,0.65625,0.6204,7.727994680404663,0.0003
3407532,208,0.6629095673561096,0.53125,0.6286,8.273390769958496,0.0003
3620524,221,0.7027479410171509,0.5,0.634,8.818876266479492,0.0003
3833478,234,0.692105770111084,0.5,0.6254,9.364843845367432,0.0003
4046463,247,0.6346361637115479,0.5625,0.6172,9.909879207611084,0.0003
4259403,260,0.6371415257453918,0.59375,0.6174,10.454678297042847,0.0003
4472365,273,0.6224090456962585,0.65625,0.628,10.998979568481445,0.0003
4685357,286,0.6360993981361389,0.625,0.5946,11.543083190917969,0.0003
4898349,299,0.6736146807670593,0.53125,0.6416,12.087735414505005,0.0003
5111330,312,0.6398625373840332,0.625,0.6308,12.632553100585938,0.0003
5324274,325,0.5555070042610168,0.6875,0.6354,13.176837682723999,0.0003
5537266,338,0.6321735382080078,0.65625,0.6364,13.723337888717651,0.0003
5750258,351,0.5529119968414307,0.59375,0.6132,14.268104314804077,0.0003
5963226,364,0.7114315629005432,0.5,0.6202,14.812561511993408,0.0003
6176218,377,0.5440868735313416,0.75,0.6252,15.369021654129028,0.0003
6389210,390,0.5671071410179138,0.6875,0.626,15.915673017501831,0.0003
6602202,403,0.5819771885871887,0.5625,0.6168,16.46082592010498,0.0003
6815178,416,0.6461774706840515,0.625,0.6308,17.016353368759155,0.0003
7028170,429,0.575242817401886,0.65625,0.625,17.560432195663452,0.0003
7241158,442,0.4351970851421356,0.875,0.6168,18.106041431427002,0.0003
7454100,455,0.5160082578659058,0.65625,0.6324,18.64995265007019,0.0003
7667078,468,0.5471478700637817,0.6875,0.6336,19.194081783294678,0.0003
7879991,481,0.587208092212677,0.59375,0.635,19.74118185043335,0.0003
8092977,494,0.5305833220481873,0.6875,0.6434,20.29421854019165,0.0003
8305911,507,0.649369478225708,0.53125,0.6458,20.873852968215942,0.0003
8518886,520,0.4663975238800049,0.78125,0.6316,21.419624090194702,0.0003
8731878,533,0.6093799471855164,0.6875,0.6406,21.96351981163025,0.0003
8944870,546,0.5687175393104553,0.625,0.6414,22.508580684661865,0.0003
9157803,559,0.5995782613754272,0.625,0.6554,23.05300283432007,0.0003
9370795,572,0.6131535172462463,0.5625,0.6726,23.59802484512329,0.0003
9583782,585,0.5036888122558594,0.78125,0.662,24.15075993537903,0.0003
9796768,598,0.5355386137962341,0.59375,0.6748,24.69679355621338,0.0003
10009630,611,0.4962356388568878,0.65625,0.676,25.24106502532959,0.0003
