seen_tokens,seen_steps,train_loss,train_acc,val_acc,wall_s,lr
204243,16,0.7258161902427673,0.40625,0.5446,0.126129150390625,0.0001225458
405695,32,0.6744646430015564,0.6875,0.6406,0.6861848831176758,0.00024341699999999995
607769,48,0.6522221565246582,0.53125,0.4554,1.2463576793670654,0.0003
811908,64,0.6359605193138123,0.65625,0.6496,1.806976079940796,0.0003
1016108,80,0.666186511516571,0.65625,0.6928,2.3677542209625244,0.0003
1216615,96,0.7409639954566956,0.59375,0.6984,2.927410364151001,0.0003
1423348,112,0.5128312706947327,0.71875,0.6924,3.4873669147491455,0.0003
1628955,128,0.6137446761131287,0.625,0.7118,4.04757833480835,0.0003
1829989,144,0.514163076877594,0.6875,0.714,4.613722324371338,0.0003
2032944,160,0.5382355451583862,0.65625,0.7158,5.179679870605469,0.0003
2235280,176,0.5200383067131042,0.75,0.7214,5.739850282669067,0.0003
2440059,192,0.46912720799446106,0.75,0.7298,6.299858093261719,0.0003
2644469,208,0.44147512316703796,0.84375,0.753,6.860321283340454,0.0003
2847635,224,0.5548824071884155,0.6875,0.746,7.4200263023376465,0.0003
3050339,240,0.44826623797416687,0.75,0.7796,7.980524778366089,0.0003
3253031,256,0.5714165568351746,0.71875,0.7648,8.540736198425293,0.0003
3456859,272,0.4240812063217163,0.78125,0.7696,9.100478410720825,0.0003
3660449,288,0.6746196746826172,0.71875,0.7882,9.66425347328186,0.0003
3864457,304,0.5068851113319397,0.71875,0.7838,10.22423768043518,0.0003
4067566,320,0.4391999840736389,0.78125,0.7744,10.785515308380127,0.0003
4268307,336,0.3704531490802765,0.8125,0.7812,11.346976518630981,0.0003
4470586,352,0.3986315429210663,0.84375,0.785,11.906600952148438,0.0003
4675349,368,0.406486839056015,0.8125,0.7926,12.46720814704895,0.0003
4878376,384,0.29554483294487,0.875,0.7942,13.034514904022217,0.0003
5079198,400,0.5024986863136292,0.625,0.769,13.594287157058716,0.0003
5283107,416,0.5295701026916504,0.71875,0.773,14.155552387237549,0.0003
5483601,432,0.4396049678325653,0.78125,0.7814,14.717602014541626,0.0003
5686960,448,0.47037291526794434,0.6875,0.7936,15.281440496444702,0.0003
5890410,464,0.4352884590625763,0.6875,0.745,15.843116044998169,0.0003
6093408,480,0.44322893023490906,0.65625,0.7258,16.404268980026245,0.0003
6294309,496,0.5070683360099792,0.71875,0.7764,16.96599054336548,0.0003
6499089,512,0.39722225069999695,0.78125,0.8034,17.528323650360107,0.0003
6702149,528,0.536385715007782,0.71875,0.801,18.089240550994873,0.0003
6905868,544,0.47377291321754456,0.6875,0.7664,18.650012016296387,0.0003
7110211,560,0.32157036662101746,0.78125,0.7934,19.211719751358032,0.0003
7314330,576,0.34478962421417236,0.84375,0.8138,19.778119802474976,0.0003
7516860,592,0.4273434281349182,0.75,0.802,20.338985681533813,0.0003
7722086,608,0.3980005383491516,0.78125,0.8078,20.900009393692017,0.0003
7925944,624,0.3576085865497589,0.78125,0.7986,21.46181631088257,0.0003
8127059,640,0.6290398836135864,0.625,0.7788,22.023619413375854,0.0003
8327828,656,0.25362852215766907,0.875,0.8188,22.584380865097046,0.0003
8529007,672,0.40438374876976013,0.8125,0.8072,23.146681308746338,0.0003
8732022,688,0.40090709924697876,0.875,0.7716,23.707109928131104,0.0003
8935830,704,0.35039058327674866,0.8125,0.8044,24.269083976745605,0.0003
9139266,720,0.3719414472579956,0.75,0.7766,24.830220222473145,0.0003
9344371,736,0.40017929673194885,0.78125,0.8198,25.391033411026,0.0003
9551061,752,0.3759261965751648,0.875,0.8268,25.953584909439087,0.0003
9755217,768,0.37183576822280884,0.8125,0.8066,26.513795375823975,0.0003
9957523,784,0.38485926389694214,0.8125,0.8172,27.075422286987305,0.0003
