seen_tokens,seen_steps,train_loss,train_acc,val_acc,wall_s,lr
311281,19,0.7002702951431274,0.4375,0.571,0.6139585971832275,0.00012127659574468084
622573,38,0.8544188141822815,0.5,0.5446,4.178436040878296,0.00024255319148936167
933869,57,0.7452020049095154,0.40625,0.4554,7.4363250732421875,0.0003
1245165,76,0.7332301139831543,0.53125,0.5714,10.80075716972351,0.0003
1556423,95,0.7176257967948914,0.46875,0.4554,13.43989086151123,0.0003
1867676,114,0.6435375809669495,0.6875,0.541,17.20053243637085,0.0003
2178972,133,0.6747364401817322,0.53125,0.6044,20.919023990631104,0.0003
2490268,152,0.6317039728164673,0.59375,0.6536,24.670984506607056,0.0003
2801521,171,0.5952369570732117,0.625,0.6232,28.432637929916382,0.0003
3112775,190,0.6559372544288635,0.65625,0.6454,32.19965195655823,0.0003
3424034,209,0.5425750017166138,0.625,0.594,35.979429960250854,0.0003
3735330,228,0.5773570537567139,0.75,0.6546,40.65718722343445,0.0003
4046578,247,0.639365553855896,0.59375,0.6576,45.19565010070801,0.0003
4357800,266,0.5186544060707092,0.6875,0.662,48.8814435005188,0.0003
4669069,285,0.6435592174530029,0.53125,0.619,53.58952617645264,0.0003
4980365,304,0.5317718386650085,0.5625,0.6418,58.33147382736206,0.0003
5291614,323,0.581150233745575,0.59375,0.65,63.04373359680176,0.0003
5602851,342,0.5511088371276855,0.59375,0.676,67.7512674331665,0.0003
5914137,361,0.5227442979812622,0.71875,0.6756,72.45902395248413,0.0003
6225373,380,0.46360692381858826,0.6875,0.6828,77.18812680244446,0.0003
6536669,399,0.5199284553527832,0.78125,0.687,81.89098906517029,0.0003
6847959,418,0.3997187316417694,0.875,0.6844,86.60922646522522,0.0003
7159199,437,0.7239033579826355,0.59375,0.6634,91.34795594215393,0.0003
7470495,456,0.5922790765762329,0.71875,0.688,96.07925415039062,0.0003
7781791,475,0.5761203765869141,0.65625,0.6904,100.71642279624939,0.0003
8093037,494,0.5411238670349121,0.6875,0.6784,103.82437562942505,0.0003
8404309,513,0.463613361120224,0.78125,0.688,107.43267154693604,0.0003
8715599,532,0.6151933073997498,0.5625,0.6838,110.85607933998108,0.0003
9026843,551,0.40159156918525696,0.75,0.683,114.13888478279114,0.0003
9338139,570,0.5604813694953918,0.625,0.6812,117.51163387298584,0.0003
9649404,589,0.4354223906993866,0.84375,0.677,120.80775952339172,0.0003
9960654,608,0.5504631400108337,0.625,0.6862,124.2746798992157,0.0003
10271933,627,0.4939958155155182,0.71875,0.694,127.65307664871216,0.0003
10583201,646,0.5478978157043457,0.6875,0.6892,130.99702072143555,0.0003
10894497,665,0.5029657483100891,0.75,0.6912,133.58104968070984,0.0003
11205770,684,0.6273317337036133,0.59375,0.6914,136.87013626098633,0.0003
11517066,703,0.4675942659378052,0.78125,0.6904,140.59486031532288,0.0003
11828362,722,0.4780106842517853,0.6875,0.6904,144.37655782699585,0.0003
12139658,741,0.49279168248176575,0.71875,0.6936,148.17258143424988,0.0003
12450869,760,0.552926778793335,0.625,0.6778,151.95305252075195,0.0003
12762165,779,0.41126903891563416,0.78125,0.6894,155.71285247802734,0.0003
13073435,798,0.5746806263923645,0.625,0.6952,159.92848896980286,0.0003
13384731,817,0.49728071689605713,0.78125,0.6886,164.7344536781311,0.0003
13696027,836,0.5184309482574463,0.71875,0.6906,168.0517303943634,0.0003
14007323,855,0.497083455324173,0.71875,0.6906,172.68470358848572,0.0003
14318558,874,0.5481342077255249,0.65625,0.659,177.4068455696106,0.0003
14629747,893,0.6000738143920898,0.65625,0.6892,182.12875032424927,0.0003
14940939,912,0.39877229928970337,0.8125,0.6872,186.88197898864746,0.0003
15252235,931,0.4994892179965973,0.65625,0.6912,191.60500597953796,0.0003
15563489,950,0.7707769870758057,0.5625,0.6796,196.3559238910675,0.0003
