seen_tokens,seen_steps,train_loss,train_acc,val_acc,wall_s,lr
56410,8,0.6158048510551453,0.59375,0.6212,0.4093754291534424,0.00016923
106506,15,0.6089149713516235,0.6875,0.6738,3.370302200317383,0.0003
157096,22,0.6055188179016113,0.65625,0.6722,6.272347450256348,0.0003
209150,30,0.6593713164329529,0.6875,0.729,9.224315643310547,0.0003
265463,38,0.6662054061889648,0.65625,0.7354,12.209064245223999,0.0003
315469,45,0.49597737193107605,0.78125,0.7384,15.126197814941406,0.0003
366571,52,0.656821072101593,0.53125,0.7584,18.12641167640686,0.0003
423484,60,0.6003841161727905,0.5625,0.7504,21.148974657058716,0.0003
476535,68,0.6097295880317688,0.71875,0.7474,24.055572509765625,0.0003
530923,76,0.5353133678436279,0.8125,0.7924,27.055137872695923,0.0003
587319,84,0.35758495330810547,0.9375,0.8202,30.064926147460938,0.0003
644257,92,0.43863818049430847,0.78125,0.84,33.07864856719971,0.0003
695150,99,0.16453208029270172,0.96875,0.8334,36.05364012718201,0.0003
751656,107,0.2614341974258423,0.875,0.8644,38.965046882629395,0.0003
807424,115,0.8611243963241577,0.625,0.765,41.934484243392944,0.0003
864399,123,0.17236648499965668,0.875,0.875,44.931342124938965,0.0003
920601,131,0.13135360181331635,0.96875,0.8636,47.928664684295654,0.0003
975410,139,0.38548505306243896,0.875,0.8402,50.910315990448,0.0003
1031672,147,0.3396279513835907,0.8125,0.876,53.74573755264282,0.0003
1088007,155,0.2678830325603485,0.875,0.8874,56.748799085617065,0.0003
1141950,163,0.11814318597316742,0.9375,0.8706,59.705023527145386,0.0003
1193286,170,0.3885575532913208,0.9375,0.8524,62.65211057662964,0.0003
1247726,178,0.43445301055908203,0.84375,0.8938,65.62742638587952,0.0003
1303646,186,0.39548608660697937,0.84375,0.8646,68.5246045589447,0.0003
1359714,194,0.20883436501026154,0.90625,0.8764,71.50503373146057,0.0003
1415143,202,0.20255395770072937,0.96875,0.88,74.51403784751892,0.0003
1470914,210,0.419074147939682,0.75,0.8868,77.47820591926575,0.0003
1522951,217,0.23885464668273926,0.875,0.8962,80.4316725730896,0.0003
1577607,225,0.1969982087612152,0.9375,0.878,83.39747548103333,0.0003
1631804,233,0.12579770386219025,0.9375,0.8936,86.37840366363525,0.0003
1682654,240,0.14505355060100555,0.90625,0.892,89.32149815559387,0.0003
1736684,248,0.13681574165821075,0.96875,0.8764,92.33071041107178,0.0003
1790138,256,0.34220772981643677,0.8125,0.8918,95.32951068878174,0.0003
1840351,263,0.3914571702480316,0.8125,0.8646,98.2782039642334,0.0003
1895951,271,0.37973925471305847,0.84375,0.881,101.24322819709778,0.0003
1948272,278,0.413149356842041,0.78125,0.8326,104.22031283378601,0.0003
2003695,286,0.2515724003314972,0.875,0.886,107.21672177314758,0.0003
